id	Definition
PWN:mayor.n.01	ο επικεφαλής του δημοτικού συμβουλίου
PWN:meal.n.01	μερίδες φαγητού που σερβίρονται και καταναλώνονται σε συγκεκριμένη χρονική στιγμή
PWN:meal.n.01	μερίδες φαγητού που σερβίρονται και καταναλώνονται σε συγκεκριμένη χρονική στιγμή
PWN:meaning.n.01	συγκεκριμένη πτυχή της σημασίας, του περιεχομένου, το νόημα, το περιεχόμενο από συγκεκριμένη σκοπιά
PWN:measure.n.02	η μετρήσιμη πλευρά ενός πράγματος, το πόσο μπορεί να μετρηθεί
PWN:measure.v.01	υπολογίζω διαστάσεις με βάση συγκεκριμένη μετρική μονάδα
PWN:meat.n.01	η σάρκα των ζώων ως τροφή του ανθρώπου
PWN:medicine.n.01	οι κλάδοι της ιατρικής επιστήμης που σχετίζονται με μη χειρουργικές τεχνικές
PWN:medicine.n.02	ουσία ή παρασκεύασμα που διαθέτει ιδιότητες τέτοιες, ώστε να ανακουφίζει ή να θεραπεύει ασθένειες ή πόνους του οργανισμού και γενικότερα να αποκαθιστά την υγεία
PWN:medicine.n.02	ουσία ή παρασκεύασμα που διαθέτει ιδιότητες τέτοιες, ώστε να ανακουφίζει ή να θεραπεύει ασθένειες ή πόνους του οργανισμού και γενικότερα να αποκαθιστά την υγεία
PWN:meet.v.07	συγκεντρώνω σε ένα μέρος
PWN:melt.v.01	(συνήθως σε γ' πρόσωπο) για στερεό σώμα που όταν θερμαίνεται γίνεται υγρό
PWN:member.n.01	ένα από τα πρόσωπα που συνδέονται σε μια ομάδα
PWN:memory.n.03	η ικανότητα του εγκεφάλου να διατηρεί γνώσεις, εντυπώσεις,γεγονότα ή παραστάσεις και να τις ανακαλεί, όταν θέλει
PWN:merchandise.n.01	το είδος που αγοράζει κανείς, η αγοραστική επιλογή
PWN:merchant.n.01	κάθε φυσικό πρόσωπο που ασχολείται με το εμπόριο για βιοπορισμό, που μεταπωλεί εμπορεύματα για άντληση προσωπικού κέρδους
PWN:message.n.01	είδηση, πληροφορία, ανακοίνωση που μεταβιβάζεται σε κάποιον, ο οποίος βρίσκεται μακριά
PWN:metallic_element.n.01	(χημ.) ομάδα χημικών στοιχείων που χαρακτηρίζονται από αντοχή, στιλπνότητα και μεγάλο ειδικό βάρος, είναι καλοί αγωγοί του ηλεκτρισμού και της θερμότητας και σχηματίζουν οξείδια, όταν έλθουν σε επαφή με το οξυγόνο
PWN:meter.n.01	η βασική μονάδα μέτρησης μήκους
PWN:method.n.01	ο συστηματικός και προγραμματισμένος τρόπος προσεγγίσεως, εξετάσεως, αναλύσεως και ερμηνείας προβλημάτων ή φαινομένων βάσει συγκεκριμένων κανόνων, ο οποίος χρησιμοποιείται στην έρευνα και τις επιστημονικές ή φιλοσοφικές σχολές
PWN:microbe.n.01	κάθε μονοκύτταρος μικροοργανισμός που προκαλεί ζυμώσεις ή μολυσματικές ασθένειες
PWN:microscope.n.01	όργανο που μεγεθύνει την εικόνα μικρών αντικειμένων
PWN:midnight.n.01	το μέσο της νύχτας (δώδεκα η ώρα τη νύχτα)
PWN:milk.n.01	το υγρό που αρμέγεται κυρίως από αγελάδες ή κατσίκες και χρησιμοποιείται επεξεργασμένο για την παρασκευή γαλακτοκομικών προϊόντων
PWN:milky_way.n.01	ο γαλαξίας που περιλαμβάνει και το ηλιακό σύστημα
PWN:mill.n.04	μηχανή που αλέθει
PWN:mill.n.04	μηχανή που αλέθει
PWN:mind.n.01	ο εγκέφαλος του ανθρώπου ως έδρα των πνευματικών και ψυχικών λειτουργιών
PWN:mind.n.01	ο εγκέφαλος του ανθρώπου ως έδρα των πνευματικών και ψυχικών λειτουργιών
PWN:mineral.n.01	γενική ονομασία των φυσικών ουσιών, συνήθως στερεών και ανόργανων, που συγκροτούν το στερεό φλοιό της γης και ιδίως εκείνων που γίνονται αντικείμενο εκμετάλλευσης από τον άνθρωπο
PWN:minister.n.02	άτομο που έχει οριστεί σε ανώτερη θέση (υπουργείο) στην κυβέρνηση
PWN:minority.n.02	μικρό τμήμα ή ποσότητα ενός συνόλου
PWN:mint.n.02	ποώδες αρωματικό φυτό
PWN:minute.n.01	το ένα εξηκοστό της ώρας, που αντιστοιχεί σε εξήντα δεύτερα λεπτά (δευτερόλεπτα)
PWN:mirror.n.01	οποιαδήποτε στιλπνή επιφάνεια αντανακλά τα είδωλα των μορφών ή αντικειμένων που βρίσκονται μπροστά της
PWN:misfortune.n.02	η έλλειψη καλής τύχης που σε οδηγεί σε δυσάρεστες καταστάσεις
PWN:miss.v.06	κάτι μου λείπει
PWN:miss.v.07	στοχεύω χωρίς επιτυχία. Δεν πετυχαίνω το στόχο μου
PWN:mistake.n.01	ατυχής επιλογή, πράξη που οφείλεται σε κακή κρίση, εκτίμηση, απόφαση, άγνοια, ελλιπή γνώση κ.τ.λ.
PWN:mix.v.04	ενώνω διάφορα πράγματα σε ένα σύνολο
PWN:model.n.04	απεικόνιση, αναπαράσταση κάποιου πράγματος (συνήθως σε μικρότερη κλίμακα μεγέθους)
PWN:moisten.v.01	κάνω κάτι υγρό
PWN:molar.n.01	καθένα από τα δόντια με στρογγυλεμένη ή επίπεδη επιφάνεια, που χρησιμεύουν στο μάσημα της τροφής
PWN:mold.n.05	μύκητας που παράγεται επιφανειακά πάνω σε διάφορα είδη χαλασμένης οργανικής ύλης
PWN:mole.n.06	μικρό εντομοφάγο τρωκτικό, με πολύ μικρά μάτια και αδύνατη όραση, που ζει κάτω από τη γη σε υπόγειες στοές που τις σκάβει με τα κατάλληλα διαμορφωμένα μπροστινά του πόδια
PWN:molecule.n.01	(φυσ., χημ.) σωματίδιο που αντιπροσωπεύει τη μικρότερη ποσότητα από την ύλη κάθε σώματος που μπορεί να υπάρχει σε ελεύθερη κατάσταση χωρίς να χάνει τις αρχικές της ιδιότητες
PWN:moment.n.01	"ένα συγκεκριμένο χρονικό σημείο, μια συγκεκριμένη στιγμή π .χ. ""Tη στιγμή που έγινε ο σεισμός βρισκόμουνα στο σπίτι"""
PWN:money.n.01	οικονομικό αγαθό γενικά αποδεκτό ως μέσο συναλλαγής
PWN:monkey.n.01	θηλαστικό που ζει στα δάση των θερμών περιοχών, φέρει τρίχωμα στο πόδια, στα οπίσθια, έχει στρογγυλό κεφάλι και παρατεταμένες γνάθους και μακριά μυώδη ουρά
PWN:moor.n.02	ακαλλιέργητος τόπος
PWN:morning.n.01	το τμήμα της ημέρας από την ανατολή του ηλίου μέχρι το μεσημέρι
PWN:mosque.n.01	τόπος συγκέντρωσης μουσουλμάνων πιστών για προσευχή
PWN:mosquito.n.01	δίπτερο έντομο, που το τσίμπημά του είναι ιδιαίτερα ενοχλητικό και επικίνδυνο για τον άνθρωπο και τα ζώα, καθώς το θηλυκό απομυζά με την προβοσκίδα του αίμα για να τραφεί, μεταδίδοντας έτσι διάφορες ασθένειες
PWN:mother.n.01	γυναίκα που έχει γεννήσει ένα παιδί
PWN:motor.n.01	μηχανή που παράγει κίνηση από τη μετατροπή μιας μη μηχανικής ενέργειας σε κινητική
PWN:motorcycle.n.01	δίτροχο μεταφορικό μέσο, με σχήμα σαν αυτό του ποδηλάτου, που κινείται με βενζινοκινητήρα μικρού κυβισμού (από 50 έως 75 κυβικά εκατοστά) και γι' αυτό δεν διαθέτει μεγάλη ιπποδύναμη ούτε αντοχή
PWN:mountain.n.01	το φυσικό ύψωμα που ξεπερνά κατά προσέγγιση τα 500 μέτρα, προεξοχή του εδάφους
PWN:mouse.n.01	μικρό τρωκτικό με οξύ ρύγχος, μακριά μουστάκια, μικρά αφτιά και μακριά, άτριχη ουρά, το οποίο ζει κυρίως στους αγρούς.
PWN:mouth.n.01	το άνοιγμα που υπάρχει στο κάτω μέρος του προσώπου των ανθρώπων, που εσωτερικά συνδέεται με το λάρυγγα και με το φάρυγγα και εξωτερικά κλείνει με τα χείλια, χρησιμεύει ως όργανο για την λήψη της τροφής και ως όργανο άρθρωσης, ομιλίας
PWN:mouth.n.04	το σημείο στο οποίο μια ξεχωριστή ροή ενώνεται με μεγαλύτερο τμήμα νερού
PWN:move.v.02	αλλάζω τη θέση ενός πράγματος, το βάζω σε άλλη θέση
PWN:move.v.03	αλλάζω θέση, μετακινούμαι
PWN:move.v.04	αλλάζω τόπο διαμονής, κατοικίας
PWN:movie.n.01	κινηματογραφική ταινία
PWN:multiply.v.01	(μαθημ.) εκτελώ την πράξη του πολλαπλασιασμού, αυξάνω έναν αριθμό με πολλαπλασιασμό
PWN:mumble.v.01	λέω κάτι με χαμηλή φωνή και μη ευκρινή άρθρωση, συνήθως  εξαιτίας κάποιας ψυχικής ταραχής
PWN:murder.n.01	έγκλημα του Ποινικού Δικαίου, όπου ο δράστης αφαιρεί βίαια την ανθρώπινη ζωή κάποιου
PWN:muscle.n.01	(ανατ.) σαρκώδες και ινώδες όργανο που αποτελείται από μυϊκές ίνες, με τη βοήθεια του οποίου γίνονται όλες οι κινήσεις του σώματος του ανθρώπου και των ζώων
PWN:museum.n.01	αυτόνομο κτηριακό συγκρότημα ή χώρος όπου φυλάσσονται, μελετώνται επιστημονικώς και εκτίθενται στην κοινή θέα έργα τέχνης, αντικείμενα αναγνωρισμένης αξίας, αντικείμενα από το παρελθόν ή με μορφωτικό ενδιαφέρον
PWN:mushroom.n.05	ένας από τους πολυάριθμους καρποφόρους μύκητες
PWN:music.n.01	καλλιτεχνική μορφή ακουστικής επικοινωνίας, ενόργανη μουσική, σύνολο οργανωμένων ήχων ώστε να διαθέτουν ρυθμό, αρμονία και μελωδία
PWN:musician.n.01	αυτός που παίζει, συνήθώς  επαγγελματικά, λαϊκό μουσικό όργανο
PWN:muslim.n.01	πιστός ή οπαδός του Ισλάμ
PWN:mustard.n.02	καρύκευμα φαγητού σε διάφορα είδη με κύριο χαρακτηριστικό του την καυτερή γεύση, παρασκευάζεται από τα σπέρματα ορισμένων ειδών σιναπιού και κυκλοφορεί στο εμπόριο είτε με τη μορφή σκόνης είτε συχνότερα σε μορφή αλοιφής, οπότε και είναι αναμεμιγμένο με διάφορα μπαχαρικά, κρασί ή ξίδι και αλεύρι, για να μετριαστεί η καυτερή του γεύση και να αποκτήσει ιδιαίτερο άρωμα
PWN:mutual_opposition.n.01	η σχέση μεταξύ δύο εννοιών ή κρίσεων που αποκλείουν η μία την άλλη
PWN:mystery.n.01	οτιδήποτε δυσκολεύεται να κατανοήσει κανείς, καθετί κρυφό ή αινιγματικό
PWN:nail.n.01	πλάκα από σκληρή ουσία (την κερατίνη) που καλύπτει την εξωτερική πλευρά της τελευταίας φάλαγγας κάθε δακτύλου, στα χέρια και στα πόδια
PWN:nail.n.02	λεπτό μεταλλικό και σπάνια ξύλινο στέλεχος με αιχμηρή τη μία άκρη του και πεπλατυσμένη την άλλη, που το χρησιμοποιούν για να στερεώσουν, να συνδέσουν ή να κρεμάσουν κάτι
PWN:name.n.01	λέξη ή σύνολο λέξεων, που χρησιμοποιούνται κυρίως για να διακρίνεται ένα πρόσωπο, ζώο, πράγμα καθώς και μία ομάδα από το σύνολο των ομοίων τους.
PWN:name.v.01	δίνω όνομα σε (κάποιον, κάτι)
PWN:nape.n.01	το πίσω μέρος του λαιμού
PWN:narrative.n.01	προφορική ή γραπτή περιγραφή, εξιστόρηση πραγματικών ή φανταστικών γεγονότων
PWN:natural_elevation.n.01	γενική ονομασία για χαμηλά συνήθως εξάρματα του φλοιού της γης (γήλοφοι, λόφοι κτλ.)
PWN:nature.n.01	το σύνολο των χαρακτηριστικών που προσδιορίζουν την ξεχωριστή φυσιογνωμία σε κάτι
PWN:nature.n.03	το σύνολο των φυτικών και ζωικών οργανισμών
PWN:nature.n.04	σύνολο έμφυτων, χαρακτηριστικών ιδιοτήτων ενός ανθρώπου, χαρακτήρας, φυσικό
PWN:navel.n.01	το σημάδι που υπάρχει στο κέντρο της κοιλιάς του ανθρώπου και στο σημείο όπου, κατά την εμβρυϊκή ηλικία, κατέληγε ο ομφάλιος λώρος
PWN:navy.n.01	ο οργανισμός των ναυτικών δυνάμεων
PWN:near.a.01	αυτός που βρίσκεται σε μικρή απόσταση, χρονικά ή τοπικά ή ως προς το βαθμό συγγένειας
PWN:necessary.a.01	αυτός που είναι απόλυτα αναγκαίος, που τον χρειάζεται κάποιος οπωσδήποτε ή που δεν μπορεί να γίνει κάτι χωρίς αυτόν
PWN:necessity.n.01	το να είναι κάποιος αναγκαίος ή απαραίτητος
PWN:neck.n.01	τμήμα του σώματος ανθρώπων και ζώων που ενώνει το κεφάλι με τον κορμό
PWN:necklace.n.01	κόσμημα που φοριέται γύρω από το λαιμό
PWN:necktie.n.01	στενόμακρη, ειδικά ραμμένη λωρίδα υφάσματος που δένεται γύρω από το λαιμό, περνώντας κάτω από το γιακά του πουκαμίσου, και που είναι συμπλήρωμα της ανδρικής ιδίως αμφίεσης
PWN:need.v.03	έχω ή αισθάνομαι την ανάγκη για
PWN:needle.n.03	λεπτό και επιμήκες αντικείμενο, συνήθως από ατσάλι, μυτερό στο μπροστινό άκρο και με τρύπα στο πίσω μέρος, που χρησιμοποιείται στο ράψιμο
PWN:negative.a.01	αυτός που είναι αντίθετος σε σχέση με κάτι. Αυτός που δηλώνει άρνηση, διαφωνία, αντίθεση
PWN:neighbor.n.01	αυτός που βρίσκεται ή κατοικεί δίπλα σε άλλον
PWN:nerve.n.01	καθεμία από τις κυλινδρικές χορδές που αποτελούνται από δέσμη ινών (νευρικές ίνες) και καλύπτονται από συνδετικό ιστό (επινεύριο) και σχηματίζουν δίκτυο μεταφέροντας αισθητικές και κινητικές διεργέσεις από τον εγκέφαλο (εγκεφαλικά νεύρα) και το νωτιαίο μυελό (νωτιαία νεύρα) προς τα διάφορα όργανα και αντιστρόφως
PWN:net_income.n.01	τα χρήματα που κερδίζει κάποιος και συνήθως μια εταιρεία σε δεδομένη χρονική περίοδο
PWN:net.n.02	γενικά ως παγίδα στην αλιεία, στη σύλληψη άγριων ζώων
PWN:net.n.06	πλέγμα από νήματα ή από σύρματα που διασταυρώνονται σε ορθή ή οξεία γωνία και που σχηματίζουν διάκενα, δηλαδή θηλιές σχετικά μεγάλου πλάτους, ανάλογα με τη χρήση του
PWN:new.a.01	αυτός που έχει συμβεί ή που έχει γίνει τον τελευταίο καιρό ή που υπάρχει ένα σχετικά μικρό χρονικό διάστημα από σήμερα
PWN:news.n.01	κάθε καινούργια πληροφορία για συγκεκριμένα γεγονότα, η είδηση
PWN:newspaper.n.01	έντυπο, συνήθως ημερήσιο, σχετικά μεγάλου σχήματος, με τέσσερις τουλάχιστον σελίδες, που περιλαμβάνει ειδήσεις, σχόλια και άλλη επίκαιρη ή ποικίλη ύλη καθώς και πληρωμένες καταχωρίσεις, όπως αγγελίες, διαφημίσεις κ.τ.λ.
PWN:niece.n.01	η κόρη του αδελφού ή της αδελφής κάποιου
PWN:night.n.01	το χρονικό διάστημα μετά τη δύση και πριν από την ανατολή του ηλίου, όσο επικρατεί σκοτάδι
PWN:nipple.n.01	κυλινδρική, μικρή και σαρκώδης προεξοχή του μαστού από όπου γίνεται ο θηλασμός
PWN:nit.n.02	τα αβγά των παρασιτικών εντόμων (ψείρας, ψύλλου, κοριού κ .λπ.)
PWN:noise.n.01	ακατανόητος, ακατάληπτος θόρυβος χωρίς αρμονία
PWN:noise.n.01	ακατανόητος, ακατάληπτος θόρυβος χωρίς αρμονία
PWN:noon.n.01	το μέσο της ημέρας
PWN:noon.n.01	το μέσο της ημέρας
PWN:noose.n.02	θηλιά με μετακινούμενο κόμπο,που σφίγγει όσο τραβιέται το σχοινί
PWN:normal.a.01	αυτός που δεν αποκλίνει από το φυσιολογικό. Αυτός που λειτουργεί ή εξελίσσεται κανονικά με βάση ορισμένους σταθερούς κανόνες και χωρίς παρεκκλίσεις από αυτούς
PWN:north.n.03	ένα από τα κύρια σημεία του ορίζοντα, εκείνο που βρίσκεται προς την κατεύθυνση του βόρειου πόλου (σε αντιδιαστολή προς το νότο)
PWN:nose.n.01	προεξοχή του ανθρώπινου προσώπου που βρίσκεται ανάμεσα στα μάτια και στο στόμα, χρησιμεύει ως είσοδος του αναπνευστικού συστήματος και περιέχει και το όργανο της όσφρησης
PWN:november.n.01	ο ενδέκατος μήνας του έτους, ο τρίτος του φθινοπώρου (μαζί με τον Σεπτέμβριο και τον Οκτώβριο), ο οποίος έχει 30 ημέρες
PWN:number.n.02	αφηρημένη έκφραση (ενός πλήθους, μιας ποσότητας), που βασίζεται σε μια σταθερή μονάδα (ένα)
PWN:nurse.n.01	αυτός που περιθάλπει και περιποιείται ασθενείς, που έχει ως αποτέλεσμα να νοσηλεύει αρρώστους ή αναξιοπαθούντες σε ειδικό ίδρυμα (νοσοκομείο) ή και στο σπίτι
PWN:nut.n.01	κάθε σπόρος που έχει πολύ σκληρό περίβλημα και μοιάζει με καρύδι
PWN:oak.n.01	η βελανιδιά, κυρίως όταν αναφερόμαστε στην ξυλεία που μας δίνει αυτό το δέντρο
PWN:oak.n.02	δέντρο συνήθως μεγάλο που φυτρώνει κυρίως στο βόρειο ημισφαίριο και που το σκληρό του ξύλο χρησιμοποιείται στην επιπλοποιία, στη ναυπηγική και γενικότερα σε ξυλοκατασκευές
PWN:oak.n.02	δέντρο συνήθως μεγάλο που φυτρώνει κυρίως στο βόρειο ημισφαίριο και που το σκληρό του ξύλο χρησιμοποιείται στην επιπλοποιία, στη ναυπηγική και γενικότερα σε ξυλοκατασκευές
PWN:oar.n.01	επιμήκες συνήθως ξύλινο όργανο με φαρδύτερη τη μία του πλευρά, ώστε να λειτουργεί ως μοχλός .Το χειρίζονται οι κωπηλάτες για να κινείται ένα σκάφος πάνω στο νερό
PWN:oat.n.01	ποώδες δημητριακό των εύκρατων περιοχών που χρησιμοποιείται κυρίως για τη διατροφή των ζώων
PWN:obey.v.01	εκτελώ κάτι υπάκουα, κάνοντας αυτό που μου έχουν παραγγείλει ή συμβουλεύσει
PWN:object.n.01	καθετί που ανήκει στον εξωτερικό κόσμο, δεν είναι ζωντανός οργανισμός και μπορεί να γίνει αντιληπτό με τις αισθήσεις μας
PWN:occupation.n.01	η κύρια δραστηριότητα που κάνει κάποιος στη ζωή του για βιοποριστικούς λόγους
PWN:october.n.01	ο δέκατος μήνας του έτους και ο δεύτερος μήνας του φθινοπώρου (μαζί με τον Σεπτέμβριο και τον Νοέμβριο), ο οποίος έχει 31 ημέρες
PWN:oil.n.01	το παχύρρευστο υγρό που παράγεται από τη σύνθλιψη του καρπού της ελιάς ή άλλων καρπών
PWN:oil.n.01	το παχύρρευστο υγρό που παράγεται από τη σύνθλιψη του καρπού της ελιάς ή άλλων καρπών
PWN:ointment.n.01	φαρμακευτική ουσία με μορφή πολύ πυκνού πολτού
PWN:old_world_buffalo.n.01	βοοειδές με πολύ μεγάλα κέρατα
PWN:old.a.01	αυτός που βρίσκεται σε προχωρημένη ηλικία
PWN:old.a.01	αυτός που βρίσκεται σε προχωρημένη ηλικία
PWN:old.a.02	αυτός που υπάρχει από πολύ χρόνο ή που υπήρχε στο παρελθόν
PWN:olfactory_property.n.01	για κάτι που έχει αρωματική μυρωδιά
PWN:olive.n.01	ο καρπός του ελαιόδεντρου, ο οποίος γίνεται βρώσιμος με ειδική επεξεργασία και τρώγεται ως προσφάγι ή χρησιμοποιείται ως βασική πηγή για το μαγειρικό λάδι
PWN:omen.n.01	σημάδι για όσα πρόκειται να συμβούν ή επιτρέπει να γίνουν προβλέψεις για το μέλλον
PWN:open.v.01	κάνω κάτι να ανοίξει
PWN:opinion.n.01	η προσωπική πεποίθηση, άποψη, η αντίληψη που έχει διαμορφώσει κάποιος σχετικά με ένα θέμα, η οποία δεν στηρίζεται σε αποδείξεις
PWN:opossum.n.02	νυκτόβιο, δενδρόβιο, μαρσιπποφόρο που απαντάται στην νότια και βόρεια Αμερική
PWN:opportunity.n.01	σύμπτωση κατάλληλων συνθηκών, ευνοϊκών περιστάσεων που επιτρέπουν την πραγματοποίηση ενός σκοπού
PWN:orange.n.03	το οπωροφόρο δέντρο της οικογένειας των εσπεριδοειδών που παράγει πορτοκάλια
PWN:orchestra.n.01	σχετικά μεγάλη ομάδα παικτών μουσικών οργάνων και εκτελεστών που συμμετέχουν στην εκτέλεση μουσικών έργων
PWN:order.v.01	αποκτώ τον έλεγχο
PWN:order.v.01	αποκτώ τον έλεγχο
PWN:organ.n.01	καθένα από τα τμήματα του οργανισμού των ανθρώπων, των ζώων και των φυτών που επιτελεί ορισμένη λειτουργία
PWN:organize.v.02	διαμορφώνω και διευθετώ τα τμήμτα ενός συνόλου προσώπων, πραγμάτων, δραστηριοτήτων κτλ., έτσι ώστε αυτό να λειτουργεί αποτελεσματικά
PWN:outer.a.01	αυτός που βρίσκεται πιο έξω από κάτι άλλο ή εντελώς έξω, πολύ μακριά
PWN:oven.n.01	ηλεκτρική οικιακή συσκευή  που χρησιμοποιείται για το ψήσιμο φαγητών, γλυκισμάτων κτλ
PWN:overlord.n.01	άτομο με γενική εξουσία πάνω σε άλλους
PWN:overlord.n.01	άτομο με γενική εξουσία πάνω σε άλλους
PWN:owe.v.03	είμαι υποχρεωμένος να δώσω,να ανταποδώσω σε κάποιον, κάτι ή αναγνωρίζω ηθική οφειλή
PWN:owl.n.01	κοινή ονομασία για πολλά νυκτόβια αρπακτικά πτηνά με μεγάλο κεφάλι, γαμψό ράμφος, μεγάλα στρογγυλά μάτια που κοιτάζουν ακίνητα, μικρή ουρά και δυνατά πόδια με κοφτερά νύχια
PWN:own.v.01	είμαι ιδιοκτήτης (πράγματος), κατέχω (από αγορά, ιδιοποίηση, δικαιοπραξία κ.λπ.)
PWN:owner.n.01	άτομο που έχει στην ιδιοκτησία του κτ
PWN:ox.n.01	μεγαλόσωμο αρσενικό βοοειδές με κέρατα που ανήκει στο γένος Bos Taurus
PWN:oyster.n.01	(ζωολ.) είδος θαλασσινού μαλακίου με διπλό όστρακο, με τραχιά εξωτερική επιφάνεια και με γκρίζο χρώμα
PWN:package.n.01	αντικείμενα συγκεντρωμένα και τυλιγμένα όλα μαζί
PWN:paddy.n.02	έκταση γης πλημμυρισμένη με νερό και σπαρμένη με ρύζι, φυτεία ριζιού
PWN:padlock.n.01	είδος κινητής κλειδαριάς
PWN:page.n.01	καθεμιά από τις δύο όψεις ενός φύλλου χαρτιού, πάνω στην οποία γράφει ή τυπώνει κανείς κάτι (κείμενο, σχέδιο, εικόνα)
PWN:paint.n.01	μία ουσία που χρησιμοποιείται ως μπογιά για να προστατεύσει ή να διακοσμήσει μία επιφάνεια (συνήθως ένα μίγμα βαφικής ύλης ανακατεμένης με υγρό)
PWN:paint.v.02	αλείφω επιφάνεια με υγρή ουσία
PWN:paint.v.02	αλείφω επιφάνεια με υγρή ουσία
PWN:paintbrush.n.01	βούρτσα που χρησιμοποιείται για βάψιμο
PWN:pair.n.01	σύνολο δυο ίδιων πραγμάτων που λειτουργούν ως μια μονάδα
PWN:palm.n.01	η εσωτερική επιφάνεια του χεριού από το καρπό ως τη βάση των δαχτύλων
PWN:palm.n.03	κάθε φυτό της οικογένειας Palmae, που έχει ψηλό,  χωρίς διακλαδώσεις κορμό και στην κορυφή του φυτρώνουν πολύ μεγάλα, παλαμοειδή ή πτεροειδή φύλλα
PWN:pan.n.01	μαγειρικό σκεύος πλατύ και αβαθές συνήθως από μέταλλο
PWN:paper.n.01	βιομηχανικό προϊόν που κατασκευάζεται από πολτοποιημένες φυτικές ίνες, οι οποίες ύστερα από κατάλληλη συμπίεση και αποξήρανση παίρνουν τη μορφή λεπτού φύλλου
PWN:parent.n.01	ο πατέρας ή η μητέρα, αυτός που γεννά, που δημιουργεί νέα ζωή, ο γονιός
PWN:park.n.01	μεγάλη περιοχή γης διατηρημένη στη φυσική της μορφή ως δημόσια περιουσία
PWN:parliament.n.01	το νομοθετικό σώμα στο βρετανικό κοινοβουλευτικό σύστημα, που αποτελείται από αιρετούς αντιπροσώπους του λαού του Ηνωμένου Βασιλείου . Ουσιαστικά ταυτίζεται με ό ,τι είναι γνωστό ως κοινοβούλιο
PWN:parrot.n.01	πουλί τροπικών περιοχών με χοντρό κυρτό ράμφος και με έντονα συνήθως χρώματα που έχει την ιδιότητα να μιμείται την ανθρώπινη φωνή ή άλλους ήχους
PWN:part.n.02	καθένα από τα στοιχεία που αποτελούν ένα σύνολο ή δημιουργούνται από τη διάσπασή του
PWN:part.n.03	στοιχείο του οποίου η συναρμογή, η διευθέτηση μαζί με άλλα δημιουργεί ένα οργανωμένο σύνολο
PWN:partake.v.02	δίνω ή δέχομαι μερίδιο από κάτι
PWN:parturition.n.01	η διαδικασία της γέννησης
PWN:party.n.01	πολιτικός οργανισμός που εκφράζει, προασπίζει και προωθεί τα συμφέροντα και τις απόψεις ορισμένου κοινωνικού συνόλου, τάξης ή ομάδας και έχει ως στόχο την κατάκτηση της εξουσίας
PWN:past.n.01	ο χρόνος που πέρασε, το χρονικό διάστημα που προηγείται του παρόντος
PWN:pasta.n.02	κάθε προϊόν διατροφής, πλούσιο σε άμυλο, που παρασκευάζεται από σιτάλευρο χωρίς προσθήκη ζύμης και ξηραίνεται με φυσικές ή τεχνικές διαδικασίες σε διάφορα μεγέθη και σχήματα και μαγειρεύεται βραστό (λ .χ. τα μακαρόνια, οι χυλοπίτες, ο φιδές)
PWN:paste.n.01	μίγμα από μαλακή και εύπλαστη ουσία
PWN:patch.n.03	το κομμάτι που ράβουν ή κολλούν πάνω στο φθαρμένο τμήμα ενός πράγματος, ιδίως ρούχου
PWN:path.n.02	(γενικότ.) στενός δρόμος σε βουνό, δάσος κ .λπ.
PWN:path.n.03	μια επιβεβλημένη γραμμή, πορεία ταξιδιού ή πρόσβασης σε κάτι
PWN:paw.n.01	η κάτω επιφάνεια του ποδιού ονυχοφόρου τετράποδου ζώου
PWN:pay.v.01	πληρώνω μια οφειλή ή ένα συμφωνημένο ποσό χρημάτων
PWN:peace.n.01	η κατάσταση που επικρατεί κατά την απουσία πολέμου
PWN:peanut.n.01	το περίβλημα του καρπού του φιστικιού
PWN:pear.n.01	ο καρπός της αχλαδιάς, μικρός με πρασινωπή φλούδα και μαλακή γλυκιά σάρκα, με χαρακτηριστικό σχήμα (φαρδιά βάση και στενό λαιμό στο ύψος του κοτσανιού)
PWN:pedal.n.02	εξάρτημα μηχανήματος που με το πάτημα του ποδιού θέτει σε κίνηση ή λειτουργία άλλο μηχανισμό
PWN:peel.n.02	το εξωτερικό στρώμα, το περίβλημα του κορμού των δέντρων (γενικότερα των φυτών) και των περισσότερων καρπών
PWN:pen.n.01	όργανο γραφής που αποτελείται από κυλινδρικό σωλήνα που περιέχει μελάνι και έχει μυτερή μύτη, από την οποία ρέει το μελάνι για να γράψει
PWN:pencil.n.01	ξύλινο, συνήθ. κυλινδρικό, αντικείμενο, που στο εσωτερικό του έχει λεπτή ράβδο από ειδική ουσία, συνήθως γραφίτη, και χρησιμοποιείται για γράψιμο
PWN:penguin.n.01	πτηνό των πολικών περιοχών με ογκώδες σώμα, με ατροφικά φτερά και με πόδια που τα χρησιμοποιεί ως κουπιά, όταν κολυμπάει· βαδίζει σε όρθια στάση και το χρώμα του είναι συνήθως μαύρο και (στην κοιλιά) λευκό
PWN:penis.n.01	το γεννητικό όργανο του άνδρα
PWN:people.n.01	οποιοδήποτε σύνολο ατόμων (ανδρών, γυναικών ή παιδιών)
PWN:perceive.v.01	έχω ένα αίσθημα, δέχομαι ένα εξωτερικό ή εσωτερικό ερέθισμα και αντιδρώ σε αυτό, αντιλαμβάνομαι μέσω των αισθήσεών μου
PWN:perjury.n.01	συνειδητή  κατάθεση ψευδούς μαρτυρίας ενώπιον δικαστηρίου ή ανακριτικής αρχής
PWN:permit.v.01	αφήνω κάτι να γίνει, να υπάρχει
